order_id,order_date,purchase_shop,logistics_provider,shipment_date,delivery_date,delivery_days,damage_flag,book_name,category,publisher,quantity,cost_per_unit,profit_per_unit_rupees,selling_price_per_unit,line_revenue,line_cost,line_profit,courier_charge,number_of_boxes,weight_kg,other_expenses
ORD026,2024-05-13,Delhi Book Hub,VR Logistics,2024-05-14,2024-05-25,11,0,48 Laws of Power,Self-Help,Penguin India,20,100,70,170,3400,2000,1400,601.83,6,78,1784
ORD026,2024-05-13,Delhi Book Hub,VR Logistics,2024-05-14,2024-05-25,11,0,Data Structures in C,Academic,McGraw Hill India,20,180,85,265,5300,3600,1700,601.83,6,78,1784
ORD026,2024-05-13,Delhi Book Hub,VR Logistics,2024-05-14,2024-05-25,11,0,Naruto Vol 1,Manga,Viz Media India,20,90,60,150,3000,1800,1200,601.83,6,78,1784
ORD026,2024-05-13,Delhi Book Hub,VR Logistics,2024-05-14,2024-05-25,11,0,Naruto Vol 1,Manga,Viz Media India,20,100,70,170,3400,2000,1400,601.83,6,78,1784
ORD026,2024-05-13,Delhi Book Hub,VR Logistics,2024-05-14,2024-05-25,11,0,Naruto Vol 1,Manga,Viz Media India,20,100,70,170,3400,2000,1400,601.83,6,78,1784
ORD026,2024-05-13,Delhi Book Hub,VR Logistics,2024-05-14,2024-05-25,11,0,Twisted Love,Fiction,Penguin India,20,100,70,170,3400,2000,1400,601.83,6,78,1784
ORD026,2024-05-13,Delhi Book Hub,VR Logistics,2024-05-14,2024-05-25,11,0,The Silent Patient,Fiction,Penguin India,20,110,70,180,3600,2200,1400,601.83,6,78,1784
ORD026,2024-05-13,Delhi Book Hub,VR Logistics,2024-05-14,2024-05-25,11,0,It Ends With Us,Fiction,Simon & Schuster India,20,110,70,180,3600,2200,1400,601.83,6,78,1784
ORD026,2024-05-13,Delhi Book Hub,VR Logistics,2024-05-14,2024-05-25,11,0,Twisted Love,Fiction,Penguin India,20,100,70,170,3400,2000,1400,601.83,6,78,1784
ORD026,2024-05-13,Delhi Book Hub,VR Logistics,2024-05-14,2024-05-25,11,0,Naruto Vol 1,Manga,Viz Media India,20,100,70,170,3400,2000,1400,601.83,6,78,1784
ORD026,2024-05-13,Delhi Book Hub,VR Logistics,2024-05-14,2024-05-25,11,0,Grays Anatomy,Medical,Elsevier India,20,250,85,335,6700,5000,1700,601.83,6,78,1784
ORD026,2024-05-13,Delhi Book Hub,VR Logistics,2024-05-14,2024-05-25,11,0,One Piece Vol 1,Manga,Viz Media India,20,90,60,150,3000,1800,1200,601.83,6,78,1784
ORD027,2024-06-08,Delhi Book Hub,VR Logistics,2024-06-09,2024-06-19,10,0,The Silent Patient,Fiction,Penguin India,20,90,60,150,3000,1800,1200,519.75,5,65,1620
ORD027,2024-06-08,Delhi Book Hub,VR Logistics,2024-06-09,2024-06-19,10,0,Data Structures in C,Academic,McGraw Hill India,20,180,85,265,5300,3600,1700,519.75,5,65,1620
ORD027,2024-06-08,Delhi Book Hub,VR Logistics,2024-06-09,2024-06-19,10,0,The Silent Patient,Fiction,Penguin India,20,100,70,170,3400,2000,1400,519.75,5,65,1620
ORD027,2024-06-08,Delhi Book Hub,VR Logistics,2024-06-09,2024-06-19,10,0,Grays Anatomy,Medical,Elsevier India,20,300,85,385,7700,6000,1700,519.75,5,65,1620
ORD027,2024-06-08,Delhi Book Hub,VR Logistics,2024-06-09,2024-06-19,10,0,One Piece Vol 1,Manga,Viz Media India,20,100,70,170,3400,2000,1400,519.75,5,65,1620
ORD027,2024-06-08,Delhi Book Hub,VR Logistics,2024-06-09,2024-06-19,10,0,Grays Anatomy,Medical,Elsevier India,20,300,85,385,7700,6000,1700,519.75,5,65,1620
ORD027,2024-06-08,Delhi Book Hub,VR Logistics,2024-06-09,2024-06-19,10,0,48 Laws of Power,Self-Help,Penguin India,20,90,60,150,3000,1800,1200,519.75,5,65,1620
ORD027,2024-06-08,Delhi Book Hub,VR Logistics,2024-06-09,2024-06-19,10,0,It Ends With Us,Fiction,Simon & Schuster India,20,110,70,180,3600,2200,1400,519.75,5,65,1620
ORD027,2024-06-08,Delhi Book Hub,VR Logistics,2024-06-09,2024-06-19,10,0,Grays Anatomy,Medical,Elsevier India,20,250,85,335,6700,5000,1700,519.75,5,65,1620
ORD027,2024-06-08,Delhi Book Hub,VR Logistics,2024-06-09,2024-06-19,10,0,It Ends With Us,Fiction,Simon & Schuster India,20,90,60,150,3000,1800,1200,519.75,5,65,1620
ORD027,2024-06-08,Delhi Book Hub,VR Logistics,2024-06-09,2024-06-19,10,1,The Silent Patient,Fiction,Penguin India,20,110,70,180,3600,2200,1400,519.75,5,65,1620
ORD027,2024-06-08,Delhi Book Hub,VR Logistics,2024-06-09,2024-06-19,10,0,One Piece Vol 1,Manga,Viz Media India,20,90,60,150,3000,1800,1200,519.75,5,65,1620
ORD027,2024-06-08,Delhi Book Hub,VR Logistics,2024-06-09,2024-06-19,10,0,Twisted Love,Fiction,Penguin India,20,100,70,170,3400,2000,1400,519.75,5,65,1620
ORD027,2024-06-08,Delhi Book Hub,VR Logistics,2024-06-09,2024-06-19,10,0,It Ends With Us,Fiction,Simon & Schuster India,20,100,70,170,3400,2000,1400,519.75,5,65,1620
ORD027,2024-06-08,Delhi Book Hub,VR Logistics,2024-06-09,2024-06-19,10,0,It Ends With Us,Fiction,Simon & Schuster India,20,100,70,170,3400,2000,1400,519.75,5,65,1620
ORD027,2024-06-08,Delhi Book Hub,VR Logistics,2024-06-09,2024-06-19,10,0,The Silent Patient,Fiction,Penguin India,20,100,70,170,3400,2000,1400,519.75,5,65,1620
ORD027,2024-06-08,Delhi Book Hub,VR Logistics,2024-06-09,2024-06-19,10,0,It Ends With Us,Fiction,Simon & Schuster India,20,90,60,150,3000,1800,1200,519.75,5,65,1620
ORD027,2024-06-08,Delhi Book Hub,VR Logistics,2024-06-09,2024-06-19,10,0,Grays Anatomy,Medical,Elsevier India,20,300,85,385,7700,6000,1700,519.75,5,65,1620
ORD027,2024-06-08,Delhi Book Hub,VR Logistics,2024-06-09,2024-06-19,10,0,Engineering Mathematics,Academic,Pearson India,20,150,65,215,4300,3000,1300,519.75,5,65,1620
ORD028,2024-06-18,Metro Book Distributors,VR Logistics,2024-06-19,2024-06-28,9,0,Naruto Vol 1,Manga,Viz Media India,20,82.8,60,142.8,2856,1656,1200,319.42,3,42,1733
ORD028,2024-06-18,Metro Book Distributors,VR Logistics,2024-06-19,2024-06-28,9,0,48 Laws of Power,Self-Help,Penguin India,20,101.2,70,171.2,3424,2024,1400,319.42,3,42,1733
ORD028,2024-06-18,Metro Book Distributors,VR Logistics,2024-06-19,2024-06-28,9,0,The Silent Patient,Fiction,Penguin India,20,92,60,152,3040,1840,1200,319.42,3,42,1733
ORD028,2024-06-18,Metro Book Distributors,VR Logistics,2024-06-19,2024-06-28,9,0,One Piece Vol 1,Manga,Viz Media India,20,101.2,70,171.2,3424,2024,1400,319.42,3,42,1733
ORD028,2024-06-18,Metro Book Distributors,VR Logistics,2024-06-19,2024-06-28,9,0,One Piece Vol 1,Manga,Viz Media India,20,82.8,60,142.8,2856,1656,1200,319.42,3,42,1733
ORD028,2024-06-18,Metro Book Distributors,VR Logistics,2024-06-19,2024-06-28,9,0,Naruto Vol 1,Manga,Viz Media India,20,101.2,70,171.2,3424,2024,1400,319.42,3,42,1733
ORD028,2024-06-18,Metro Book Distributors,VR Logistics,2024-06-19,2024-06-28,9,0,The Silent Patient,Fiction,Penguin India,20,82.8,60,142.8,2856,1656,1200,319.42,3,42,1733
ORD028,2024-06-18,Metro Book Distributors,VR Logistics,2024-06-19,2024-06-28,9,0,One Piece Vol 1,Manga,Viz Media India,20,82.8,60,142.8,2856,1656,1200,319.42,3,42,1733
ORD028,2024-06-18,Metro Book Distributors,VR Logistics,2024-06-19,2024-06-28,9,0,It Ends With Us,Fiction,Simon & Schuster India,20,101.2,70,171.2,3424,2024,1400,319.42,3,42,1733
ORD028,2024-06-18,Metro Book Distributors,VR Logistics,2024-06-19,2024-06-28,9,0,It Ends With Us,Fiction,Simon & Schuster India,20,82.8,60,142.8,2856,1656,1200,319.42,3,42,1733
ORD028,2024-06-18,Metro Book Distributors,VR Logistics,2024-06-19,2024-06-28,9,0,Grays Anatomy,Medical,Elsevier India,20,276,85,361,7220,5520,1700,319.42,3,42,1733
ORD028,2024-06-18,Metro Book Distributors,VR Logistics,2024-06-19,2024-06-28,9,0,Grays Anatomy,Medical,Elsevier India,20,276,85,361,7220,5520,1700,319.42,3,42,1733
ORD028,2024-06-18,Metro Book Distributors,VR Logistics,2024-06-19,2024-06-28,9,0,48 Laws of Power,Self-Help,Penguin India,20,82.8,60,142.8,2856,1656,1200,319.42,3,42,1733
ORD028,2024-06-18,Metro Book Distributors,VR Logistics,2024-06-19,2024-06-28,9,0,48 Laws of Power,Self-Help,Penguin India,20,101.2,70,171.2,3424,2024,1400,319.42,3,42,1733
ORD028,2024-06-18,Metro Book Distributors,VR Logistics,2024-06-19,2024-06-28,9,0,Twisted Love,Fiction,Penguin India,20,101.2,70,171.2,3424,2024,1400,319.42,3,42,1733
ORD029,2024-07-12,Metro Book Distributors,VR Logistics,2024-07-13,2024-07-21,8,0,Naruto Vol 1,Manga,Viz Media India,20,101.2,70,171.2,3424,2024,1400,270.87,3,36,1657
ORD029,2024-07-12,Academic Traders,VR Logistics,2024-07-13,2024-07-21,8,0,Engineering Mathematics,Academic,Pearson India,20,189,85,274,5480,3780,1700,270.87,3,36,1657
ORD029,2024-07-12,Metro Book Distributors,VR Logistics,2024-07-13,2024-07-21,8,0,The Silent Patient,Fiction,Penguin India,20,82.8,60,142.8,2856,1656,1200,270.87,3,36,1657
ORD029,2024-07-12,Academic Traders,VR Logistics,2024-07-13,2024-07-21,8,0,Grays Anatomy,Medical,Elsevier India,20,315,85,400,8000,6300,1700,270.87,3,36,1657
ORD029,2024-07-12,Metro Book Distributors,VR Logistics,2024-07-13,2024-07-21,8,0,Grays Anatomy,Medical,Elsevier India,20,276,85,361,7220,5520,1700,270.87,3,36,1657
ORD029,2024-07-12,Academic Traders,VR Logistics,2024-07-13,2024-07-21,8,0,It Ends With Us,Fiction,Simon & Schuster India,20,115.5,70,185.5,3710,2310,1400,270.87,3,36,1657
ORD029,2024-07-12,Metro Book Distributors,VR Logistics,2024-07-13,2024-07-21,8,0,Naruto Vol 1,Manga,Viz Media India,20,82.8,60,142.8,2856,1656,1200,270.87,3,36,1657
ORD029,2024-07-12,Academic Traders,VR Logistics,2024-07-13,2024-07-21,8,0,Naruto Vol 1,Manga,Viz Media India,20,105,70,175,3500,2100,1400,270.87,3,36,1657
ORD029,2024-07-12,Metro Book Distributors,VR Logistics,2024-07-13,2024-07-21,8,0,48 Laws of Power,Self-Help,Penguin India,20,101.2,70,171.2,3424,2024,1400,270.87,3,36,1657
ORD029,2024-07-12,Academic Traders,VR Logistics,2024-07-13,2024-07-21,8,0,Data Structures in C,Academic,McGraw Hill India,20,189,85,274,5480,3780,1700,270.87,3,36,1657
ORD029,2024-07-12,Metro Book Distributors,VR Logistics,2024-07-13,2024-07-21,8,0,Grays Anatomy,Medical,Elsevier India,20,230,85,315,6300,4600,1700,270.87,3,36,1657
ORD029,2024-07-12,Academic Traders,VR Logistics,2024-07-13,2024-07-21,8,0,Naruto Vol 1,Manga,Viz Media India,20,105,70,175,3500,2100,1400,270.87,3,36,1657
ORD029,2024-07-12,Metro Book Distributors,VR Logistics,2024-07-13,2024-07-21,8,0,Naruto Vol 1,Manga,Viz Media India,20,101.2,70,171.2,3424,2024,1400,270.87,3,36,1657
ORD029,2024-07-12,Academic Traders,VR Logistics,2024-07-13,2024-07-21,8,0,Grays Anatomy,Medical,Elsevier India,20,262.5,85,347.5,6950,5250,1700,270.87,3,36,1657
ORD029,2024-07-12,Metro Book Distributors,VR Logistics,2024-07-13,2024-07-21,8,1,One Piece Vol 1,Manga,Viz Media India,20,82.8,60,142.8,2856,1656,1200,270.87,3,36,1657
ORD029,2024-07-12,Academic Traders,VR Logistics,2024-07-13,2024-07-21,8,0,Naruto Vol 1,Manga,Viz Media India,20,105,70,175,3500,2100,1400,270.87,3,36,1657
ORD029,2024-07-12,Metro Book Distributors,VR Logistics,2024-07-13,2024-07-21,8,0,Data Structures in C,Academic,McGraw Hill India,20,165.6,85,250.6,5012,3312,1700,270.87,3,36,1657
ORD029,2024-07-12,Academic Traders,VR Logistics,2024-07-13,2024-07-21,8,0,Grays Anatomy,Medical,Elsevier India,20,262.5,85,347.5,6950,5250,1700,270.87,3,36,1657
ORD030,2024-08-04,Academic Traders,SRB Logistics,2024-08-05,2024-08-14,9,0,One Piece Vol 1,Manga,Viz Media India,20,94.5,60,154.5,3090,1890,1200,640,5,80,1892
ORD030,2024-08-04,Metro Book Distributors,SRB Logistics,2024-08-05,2024-08-14,9,0,Grays Anatomy,Medical,Elsevier India,20,230,85,315,6300,4600,1700,640,5,80,1892
ORD030,2024-08-04,Academic Traders,SRB Logistics,2024-08-05,2024-08-14,9,0,Naruto Vol 1,Manga,Viz Media India,20,115.5,70,185.5,3710,2310,1400,640,5,80,1892
ORD030,2024-08-04,Metro Book Distributors,SRB Logistics,2024-08-05,2024-08-14,9,0,The Silent Patient,Fiction,Penguin India,20,92,60,152,3040,1840,1200,640,5,80,1892
ORD030,2024-08-04,Academic Traders,SRB Logistics,2024-08-05,2024-08-14,9,0,It Ends With Us,Fiction,Simon & Schuster India,20,105,70,175,3500,2100,1400,640,5,80,1892
ORD030,2024-08-04,Metro Book Distributors,SRB Logistics,2024-08-05,2024-08-14,9,0,48 Laws of Power,Self-Help,Penguin India,20,82.8,60,142.8,2856,1656,1200,640,5,80,1892
ORD030,2024-08-04,Academic Traders,SRB Logistics,2024-08-05,2024-08-14,9,1,Engineering Mathematics,Academic,Pearson India,20,189,85,274,5480,3780,1700,640,5,80,1892
ORD030,2024-08-04,Metro Book Distributors,SRB Logistics,2024-08-05,2024-08-14,9,0,Data Structures in C,Academic,McGraw Hill India,20,138,65,203,4060,2760,1300,640,5,80,1892
ORD030,2024-08-04,Academic Traders,SRB Logistics,2024-08-05,2024-08-14,9,0,Grays Anatomy,Medical,Elsevier India,20,262.5,85,347.5,6950,5250,1700,640,5,80,1892
ORD030,2024-08-04,Metro Book Distributors,SRB Logistics,2024-08-05,2024-08-14,9,0,The Silent Patient,Fiction,Penguin India,20,101.2,70,171.2,3424,2024,1400,640,5,80,1892
ORD030,2024-08-04,Academic Traders,SRB Logistics,2024-08-05,2024-08-14,9,0,Grays Anatomy,Medical,Elsevier India,20,315,85,400,8000,6300,1700,640,5,80,1892
ORD030,2024-08-04,Metro Book Distributors,SRB Logistics,2024-08-05,2024-08-14,9,0,It Ends With Us,Fiction,Simon & Schuster India,20,82.8,60,142.8,2856,1656,1200,640,5,80,1892
ORD030,2024-08-04,Academic Traders,SRB Logistics,2024-08-05,2024-08-14,9,0,It Ends With Us,Fiction,Simon & Schuster India,20,115.5,70,185.5,3710,2310,1400,640,5,80,1892
ORD030,2024-08-04,Metro Book Distributors,SRB Logistics,2024-08-05,2024-08-14,9,0,It Ends With Us,Fiction,Simon & Schuster India,20,82.8,60,142.8,2856,1656,1200,640,5,80,1892
ORD030,2024-08-04,Academic Traders,SRB Logistics,2024-08-05,2024-08-14,9,0,Naruto Vol 1,Manga,Viz Media India,20,94.5,60,154.5,3090,1890,1200,640,5,80,1892
ORD030,2024-08-04,Metro Book Distributors,SRB Logistics,2024-08-05,2024-08-14,9,0,Twisted Love,Fiction,Penguin India,20,82.8,60,142.8,2856,1656,1200,640,5,80,1892
ORD030,2024-08-04,Academic Traders,SRB Logistics,2024-08-05,2024-08-14,9,0,Naruto Vol 1,Manga,Viz Media India,20,94.5,60,154.5,3090,1890,1200,640,5,80,1892
ORD031,2024-09-07,Metro Book Distributors,VR Logistics,2024-09-08,2024-09-17,9,0,Naruto Vol 1,Manga,Viz Media India,20,101.2,70,171.2,3424,2024,1400,330.27,3,42,1821
ORD031,2024-09-07,Metro Book Distributors,VR Logistics,2024-09-08,2024-09-17,9,0,Naruto Vol 1,Manga,Viz Media India,20,82.8,60,142.8,2856,1656,1200,330.27,3,42,1821
ORD031,2024-09-07,Metro Book Distributors,VR Logistics,2024-09-08,2024-09-17,9,0,Data Structures in C,Academic,McGraw Hill India,20,138,65,203,4060,2760,1300,330.27,3,42,1821
ORD031,2024-09-07,Metro Book Distributors,VR Logistics,2024-09-08,2024-09-17,9,0,48 Laws of Power,Self-Help,Penguin India,20,101.2,70,171.2,3424,2024,1400,330.27,3,42,1821
ORD031,2024-09-07,Metro Book Distributors,VR Logistics,2024-09-08,2024-09-17,9,0,Twisted Love,Fiction,Penguin India,20,101.2,70,171.2,3424,2024,1400,330.27,3,42,1821
ORD031,2024-09-07,Metro Book Distributors,VR Logistics,2024-09-08,2024-09-17,9,1,Naruto Vol 1,Manga,Viz Media India,20,92,60,152,3040,1840,1200,330.27,3,42,1821
ORD031,2024-09-07,Metro Book Distributors,VR Logistics,2024-09-08,2024-09-17,9,0,Twisted Love,Fiction,Penguin India,20,82.8,60,142.8,2856,1656,1200,330.27,3,42,1821
ORD031,2024-09-07,Metro Book Distributors,VR Logistics,2024-09-08,2024-09-17,9,0,48 Laws of Power,Self-Help,Penguin India,20,82.8,60,142.8,2856,1656,1200,330.27,3,42,1821
ORD031,2024-09-07,Metro Book Distributors,VR Logistics,2024-09-08,2024-09-17,9,0,Naruto Vol 1,Manga,Viz Media India,20,82.8,60,142.8,2856,1656,1200,330.27,3,42,1821
ORD031,2024-09-07,Metro Book Distributors,VR Logistics,2024-09-08,2024-09-17,9,0,The Silent Patient,Fiction,Penguin India,20,101.2,70,171.2,3424,2024,1400,330.27,3,42,1821
ORD031,2024-09-07,Metro Book Distributors,VR Logistics,2024-09-08,2024-09-17,9,0,The Silent Patient,Fiction,Penguin India,20,101.2,70,171.2,3424,2024,1400,330.27,3,42,1821
ORD031,2024-09-07,Metro Book Distributors,VR Logistics,2024-09-08,2024-09-17,9,0,Engineering Mathematics,Academic,Pearson India,20,165.6,85,250.6,5012,3312,1700,330.27,3,42,1821
ORD031,2024-09-07,Metro Book Distributors,VR Logistics,2024-09-08,2024-09-17,9,0,Grays Anatomy,Medical,Elsevier India,20,230,85,315,6300,4600,1700,330.27,3,42,1821
ORD031,2024-09-07,Metro Book Distributors,VR Logistics,2024-09-08,2024-09-17,9,0,The Silent Patient,Fiction,Penguin India,20,92,60,152,3040,1840,1200,330.27,3,42,1821
ORD031,2024-09-07,Metro Book Distributors,VR Logistics,2024-09-08,2024-09-17,9,1,Twisted Love,Fiction,Penguin India,20,92,60,152,3040,1840,1200,330.27,3,42,1821
ORD031,2024-09-07,Metro Book Distributors,VR Logistics,2024-09-08,2024-09-17,9,0,48 Laws of Power,Self-Help,Penguin India,20,92,60,152,3040,1840,1200,330.27,3,42,1821
ORD031,2024-09-07,Metro Book Distributors,VR Logistics,2024-09-08,2024-09-17,9,0,One Piece Vol 1,Manga,Viz Media India,20,101.2,70,171.2,3424,2024,1400,330.27,3,42,1821
ORD032,2024-10-05,Metro Book Distributors,IRCTC Cargo,2024-10-06,2024-10-13,7,0,Grays Anatomy,Medical,Elsevier India,20,276,85,361,7220,5520,1700,840,3,42,1729
ORD032,2024-10-05,Delhi Book Hub,IRCTC Cargo,2024-10-06,2024-10-13,7,0,Naruto Vol 1,Manga,Viz Media India,20,110,70,180,3600,2200,1400,840,3,42,1729
ORD032,2024-10-05,Metro Book Distributors,IRCTC Cargo,2024-10-06,2024-10-13,7,0,The Silent Patient,Fiction,Penguin India,20,101.2,70,171.2,3424,2024,1400,840,3,42,1729
ORD032,2024-10-05,Delhi Book Hub,IRCTC Cargo,2024-10-06,2024-10-13,7,0,Naruto Vol 1,Manga,Viz Media India,20,100,70,170,3400,2000,1400,840,3,42,1729
ORD032,2024-10-05,Metro Book Distributors,IRCTC Cargo,2024-10-06,2024-10-13,7,0,Naruto Vol 1,Manga,Viz Media India,20,101.2,70,171.2,3424,2024,1400,840,3,42,1729
ORD032,2024-10-05,Delhi Book Hub,IRCTC Cargo,2024-10-06,2024-10-13,7,0,48 Laws of Power,Self-Help,Penguin India,20,110,70,180,3600,2200,1400,840,3,42,1729
ORD032,2024-10-05,Metro Book Distributors,IRCTC Cargo,2024-10-06,2024-10-13,7,0,It Ends With Us,Fiction,Simon & Schuster India,20,101.2,70,171.2,3424,2024,1400,840,3,42,1729
ORD032,2024-10-05,Delhi Book Hub,IRCTC Cargo,2024-10-06,2024-10-13,7,1,Grays Anatomy,Medical,Elsevier India,20,300,85,385,7700,6000,1700,840,3,42,1729
ORD032,2024-10-05,Metro Book Distributors,IRCTC Cargo,2024-10-06,2024-10-13,7,0,Naruto Vol 1,Manga,Viz Media India,20,101.2,70,171.2,3424,2024,1400,840,3,42,1729
ORD032,2024-10-05,Delhi Book Hub,IRCTC Cargo,2024-10-06,2024-10-13,7,0,It Ends With Us,Fiction,Simon & Schuster India,20,110,70,180,3600,2200,1400,840,3,42,1729
ORD032,2024-10-05,Metro Book Distributors,IRCTC Cargo,2024-10-06,2024-10-13,7,0,One Piece Vol 1,Manga,Viz Media India,20,101.2,70,171.2,3424,2024,1400,840,3,42,1729
ORD032,2024-10-05,Delhi Book Hub,IRCTC Cargo,2024-10-06,2024-10-13,7,0,Naruto Vol 1,Manga,Viz Media India,20,100,70,170,3400,2000,1400,840,3,42,1729
ORD032,2024-10-05,Metro Book Distributors,IRCTC Cargo,2024-10-06,2024-10-13,7,0,It Ends With Us,Fiction,Simon & Schuster India,20,92,60,152,3040,1840,1200,840,3,42,1729
ORD032,2024-10-05,Delhi Book Hub,IRCTC Cargo,2024-10-06,2024-10-13,7,0,Engineering Mathematics,Academic,Pearson India,20,180,85,265,5300,3600,1700,840,3,42,1729
ORD032,2024-10-05,Metro Book Distributors,IRCTC Cargo,2024-10-06,2024-10-13,7,0,Naruto Vol 1,Manga,Viz Media India,20,101.2,70,171.2,3424,2024,1400,840,3,42,1729
ORD032,2024-10-05,Delhi Book Hub,IRCTC Cargo,2024-10-06,2024-10-13,7,0,The Silent Patient,Fiction,Penguin India,20,110,70,180,3600,2200,1400,840,3,42,1729
ORD033,2024-11-08,Academic Traders,IRCTC Cargo,2024-11-09,2024-11-16,7,0,48 Laws of Power,Self-Help,Penguin India,20,94.5,60,154.5,3090,1890,1200,1020,3,51,1850
ORD033,2024-11-08,Delhi Book Hub,IRCTC Cargo,2024-11-09,2024-11-16,7,0,Grays Anatomy,Medical,Elsevier India,20,300,85,385,7700,6000,1700,1020,3,51,1850
ORD033,2024-11-08,Academic Traders,IRCTC Cargo,2024-11-09,2024-11-16,7,0,Grays Anatomy,Medical,Elsevier India,20,262.5,85,347.5,6950,5250,1700,1020,3,51,1850
ORD033,2024-11-08,Delhi Book Hub,IRCTC Cargo,2024-11-09,2024-11-16,7,0,Naruto Vol 1,Manga,Viz Media India,20,90,60,150,3000,1800,1200,1020,3,51,1850
ORD033,2024-11-08,Academic Traders,IRCTC Cargo,2024-11-09,2024-11-16,7,0,It Ends With Us,Fiction,Simon & Schuster India,20,105,70,175,3500,2100,1400,1020,3,51,1850
ORD033,2024-11-08,Delhi Book Hub,IRCTC Cargo,2024-11-09,2024-11-16,7,0,Data Structures in C,Academic,McGraw Hill India,20,180,85,265,5300,3600,1700,1020,3,51,1850
ORD033,2024-11-08,Academic Traders,IRCTC Cargo,2024-11-09,2024-11-16,7,1,48 Laws of Power,Self-Help,Penguin India,20,115.5,70,185.5,3710,2310,1400,1020,3,51,1850
ORD033,2024-11-08,Delhi Book Hub,IRCTC Cargo,2024-11-09,2024-11-16,7,0,48 Laws of Power,Self-Help,Penguin India,20,110,70,180,3600,2200,1400,1020,3,51,1850
ORD033,2024-11-08,Academic Traders,IRCTC Cargo,2024-11-09,2024-11-16,7,0,Grays Anatomy,Medical,Elsevier India,20,315,85,400,8000,6300,1700,1020,3,51,1850
ORD033,2024-11-08,Delhi Book Hub,IRCTC Cargo,2024-11-09,2024-11-16,7,0,The Silent Patient,Fiction,Penguin India,20,110,70,180,3600,2200,1400,1020,3,51,1850
ORD033,2024-11-08,Academic Traders,IRCTC Cargo,2024-11-09,2024-11-16,7,0,Naruto Vol 1,Manga,Viz Media India,20,115.5,70,185.5,3710,2310,1400,1020,3,51,1850
ORD033,2024-11-08,Delhi Book Hub,IRCTC Cargo,2024-11-09,2024-11-16,7,0,Engineering Mathematics,Academic,Pearson India,20,180,85,265,5300,3600,1700,1020,3,51,1850
ORD033,2024-11-08,Academic Traders,IRCTC Cargo,2024-11-09,2024-11-16,7,0,One Piece Vol 1,Manga,Viz Media India,20,105,70,175,3500,2100,1400,1020,3,51,1850
ORD033,2024-11-08,Delhi Book Hub,IRCTC Cargo,2024-11-09,2024-11-16,7,0,Grays Anatomy,Medical,Elsevier India,20,250,85,335,6700,5000,1700,1020,3,51,1850
ORD033,2024-11-08,Academic Traders,IRCTC Cargo,2024-11-09,2024-11-16,7,0,One Piece Vol 1,Manga,Viz Media India,20,94.5,60,154.5,3090,1890,1200,1020,3,51,1850
ORD033,2024-11-08,Delhi Book Hub,IRCTC Cargo,2024-11-09,2024-11-16,7,0,It Ends With Us,Fiction,Simon & Schuster India,20,90,60,150,3000,1800,1200,1020,3,51,1850
ORD033,2024-11-08,Academic Traders,IRCTC Cargo,2024-11-09,2024-11-16,7,0,Twisted Love,Fiction,Penguin India,20,115.5,70,185.5,3710,2310,1400,1020,3,51,1850
ORD033,2024-11-08,Delhi Book Hub,IRCTC Cargo,2024-11-09,2024-11-16,7,0,Grays Anatomy,Medical,Elsevier India,20,250,85,335,6700,5000,1700,1020,3,51,1850
ORD034,2024-11-06,Academic Traders,SRB Logistics,2024-11-07,2024-11-16,9,0,Engineering Mathematics,Academic,Pearson India,20,189,85,274,5480,3780,1700,624,6,78,1861
ORD034,2024-11-06,Scholars Market,SRB Logistics,2024-11-07,2024-11-16,9,0,Twisted Love,Fiction,Penguin India,20,95,60,155,3100,1900,1200,624,6,78,1861
ORD034,2024-11-06,Academic Traders,SRB Logistics,2024-11-07,2024-11-16,9,0,48 Laws of Power,Self-Help,Penguin India,20,94.5,60,154.5,3090,1890,1200,624,6,78,1861
ORD034,2024-11-06,Scholars Market,SRB Logistics,2024-11-07,2024-11-16,9,0,Naruto Vol 1,Manga,Viz Media India,20,95,60,155,3100,1900,1200,624,6,78,1861
ORD034,2024-11-06,Academic Traders,SRB Logistics,2024-11-07,2024-11-16,9,0,One Piece Vol 1,Manga,Viz Media India,20,115.5,70,185.5,3710,2310,1400,624,6,78,1861
ORD034,2024-11-06,Scholars Market,SRB Logistics,2024-11-07,2024-11-16,9,0,Naruto Vol 1,Manga,Viz Media India,20,95,60,155,3100,1900,1200,624,6,78,1861
ORD034,2024-11-06,Academic Traders,SRB Logistics,2024-11-07,2024-11-16,9,0,It Ends With Us,Fiction,Simon & Schuster India,20,115.5,70,185.5,3710,2310,1400,624,6,78,1861
ORD034,2024-11-06,Scholars Market,SRB Logistics,2024-11-07,2024-11-16,9,1,It Ends With Us,Fiction,Simon & Schuster India,20,85.5,60,145.5,2910,1710,1200,624,6,78,1861
ORD034,2024-11-06,Academic Traders,SRB Logistics,2024-11-07,2024-11-16,9,0,Twisted Love,Fiction,Penguin India,20,115.5,70,185.5,3710,2310,1400,624,6,78,1861
ORD034,2024-11-06,Scholars Market,SRB Logistics,2024-11-07,2024-11-16,9,0,Twisted Love,Fiction,Penguin India,20,95,60,155,3100,1900,1200,624,6,78,1861
ORD034,2024-11-06,Academic Traders,SRB Logistics,2024-11-07,2024-11-16,9,0,One Piece Vol 1,Manga,Viz Media India,20,105,70,175,3500,2100,1400,624,6,78,1861
